id,year,origin,automatic-transmission,cylinders,displacement,drive,cityMPG,highwayMPG,class-size,guzzler,smog-score
19846,2004,1,1,6,3.0,1,22.2,34.6,0,0,2
19846,2004,1,1,6,3.0,1,22.2,34.6,0,0,5
19847,2004,1,1,6,3.0,1,21.1,33.6,0,0,1
19847,2004,1,1,6,3.0,1,21.1,33.6,0,0,2
19847,2004,1,1,6,3.0,1,21.1,33.6,0,0,5
19848,2004,2,1,8,4.2,2,20.4499,35.4997,0,0,5
19849,2004,2,1,8,4.2,2,20.4499,35.4997,0,0,5
19851,2004,3,1,6,3.5,1,18.339,31.7493,0,0,1
19852,2004,3,1,8,4.3,2,19.8381,32.0673,0,0,1
19852,2004,3,1,8,4.3,2,19.8381,32.0673,0,0,2
19853,2004,1,1,8,4.6,2,18.8006,31.8896,0,0,1
19853,2004,1,1,8,4.6,2,18.8006,31.8896,0,0,5
19854,2004,1,1,8,4.6,2,18.7,29.8,0,0,2
19855,2004,1,1,8,4.6,2,18.8006,31.8896,0,0,1
19855,2004,1,1,8,4.6,2,18.8006,31.8896,0,0,3
19855,2004,1,1,8,4.6,2,18.8006,31.8896,0,0,5
19864,2004,1,1,6,3.8,1,22.0,37.8,0,0,1
19864,2004,1,1,6,3.8,1,22.0,37.8,0,0,2
19864,2004,1,1,6,3.8,1,22.0,37.8,0,0,5
19866,2004,1,1,8,4.6,1,18.8889,30.7692,0,0,2
19867,2004,3,1,6,3.0,1,23.8,37.3,0,0,1
19868,2004,2,1,8,4.2,4,17.4,28.5986,0,1,1
19870,2004,2,0,4,1.8,4,23.6,38.9,2,0,2
19871,2004,2,1,4,1.8,4,22.4603,36.4194,2,0,2
19874,2004,2,0,8,4.2,4,16.5324,27.1131,2,1,1
19879,2004,2,0,6,2.5,4,21.1,33.7,2,0,1
19880,2004,2,1,6,2.5,4,21.4,33.4,2,0,1
19885,2004,3,1,4,2.4,1,24.9759,36.4735,2,0,1
19886,2004,1,1,4,1.8,1,31.8,43.0,2,0,1
19886,2004,1,1,4,1.8,1,31.8,43.0,2,0,2
19887,2004,1,1,4,1.8,4,28.5,40.3,2,0,1
19888,2004,1,0,4,1.8,1,32.7,46.2,2,0,1
19888,2004,1,0,4,1.8,1,32.7,46.2,2,0,2
19889,2004,1,0,4,1.8,1,27.7,40.6,2,0,1
19890,2004,3,1,4,2.0,4,21.372,32.709,2,0,1
19891,2004,3,0,4,2.0,4,21.9866,34.5379,2,0,1
19893,2004,3,0,4,2.5,4,23.1706,35.6869,2,0,1
19895,2004,3,0,4,2.3,1,27.8,39.6,2,0,2
19896,2004,3,1,4,2.3,4,26.3996,36.6494,2,0,2
19897,2004,3,1,4,1.8,1,31.6441,42.8397,2,0,1
19897,2004,3,1,4,1.8,1,31.6441,42.8397,2,0,2
19898,2004,3,1,4,1.8,4,28.5,40.3,2,0,1
19899,2004,3,0,4,1.8,1,32.7,46.2,2,0,1
19899,2004,3,0,4,1.8,1,32.7,46.2,2,0,2
19900,2004,3,0,4,1.8,1,27.5489,40.4276,2,0,1
19901,2004,1,1,4,1.5,1,33.2,43.8,2,0,1
19902,2004,1,0,4,1.5,1,34.3,45.1,2,0,1
19903,2004,2,0,4,1.8,1,26.6419,39.8887,2,0,2
19904,2004,2,1,4,1.8,1,24.2528,37.2883,2,0,2
19905,2004,2,0,4,1.9,1,40.5,60.2,2,0,1
19906,2004,2,1,4,1.9,1,35.8652,55.6253,2,0,1
19909,2004,2,1,4,1.9,1,24.1807,37.7741,2,0,1
19912,2004,1,0,4,2.0,1,29.7,45.0499,3,0,1
19912,2004,1,0,4,2.0,1,29.7,45.0499,3,0,2
19914,2004,1,1,4,2.3,1,26.6524,38.5002,3,0,7
19914,2004,1,1,4,2.3,1,26.6524,38.5002,3,0,9
19915,2004,1,0,4,2.3,1,27.8,41.8,3,0,7
19915,2004,1,0,4,2.3,1,27.8,41.8,3,0,9
19916,2004,1,1,6,3.0,1,21.5995,32.8973,3,0,1
19916,2004,1,1,6,3.0,1,21.5995,32.8973,3,0,2
19916,2004,1,1,6,3.0,1,21.5995,32.8973,3,0,5
19917,2004,1,1,6,3.0,1,20.4,31.9,3,0,1
19917,2004,1,1,6,3.0,1,20.4,31.9,3,0,2
19917,2004,1,1,6,3.0,1,20.4,31.9,3,0,5
19920,2004,3,0,6,3.0,1,21.4622,33.866,3,0,1
19920,2004,3,0,6,3.0,1,21.4622,33.866,3,0,2
19921,2004,3,1,6,3.0,1,20.8905,33.7929,3,0,1
19921,2004,3,1,6,3.0,1,20.8905,33.7929,3,0,2
19922,2004,2,1,6,3.2,2,21.4,34.1,3,0,2
19923,2004,2,1,6,3.2,4,19.9,29.9,3,0,2
19929,2004,2,1,4,2.3,1,21.4566,36.6456,3,0,2
19930,2004,2,1,4,2.3,1,21.5471,35.6482,3,0,2
19933,2004,1,1,6,3.0,1,22.5222,35.6298,3,0,2
19934,2004,3,1,4,2.5,4,23.8985,35.518,3,0,5
19934,2004,3,1,4,2.5,4,23.8985,35.518,3,0,9
19935,2004,3,0,4,2.5,4,23.684,35.4988,3,0,5
19935,2004,3,0,4,2.5,4,23.684,35.4988,3,0,9
19937,2004,3,1,6,3.0,4,21.1238,32.7009,3,0,1
19938,2004,2,0,4,1.8,1,24.4,39.7,3,0,2
19939,2004,2,1,4,1.8,1,23.8,38.9,3,0,2
19941,2004,2,1,6,2.8,1,21.5,34.5,3,0,1
19942,2004,2,0,4,1.8,4,23.8,38.8,3,0,2
19944,2004,2,1,6,2.8,4,20.6969,33.5505,3,0,1
19950,2004,2,1,5,2.4,1,23.9624,38.7734,3,0,5
19950,2004,2,1,5,2.4,1,23.9624,38.7734,3,0,6
19950,2004,2,1,5,2.4,1,23.9624,38.7734,3,0,9
19952,2004,2,1,5,2.5,1,22.7,35.7,3,0,5
19952,2004,2,1,5,2.5,1,22.7,35.7,3,0,6
19953,2004,2,0,5,2.5,4,19.9,32.1,3,0,1
19955,2004,1,1,8,5.3,2,17.5,24.6,3,0,1
19957,2004,1,1,6,4.3,2,17.0791,25.6734,3,0,1
19959,2004,1,1,8,4.8,2,18.5,25.9,3,0,1
19961,2004,1,1,8,5.3,2,17.476,24.569,3,0,2
19962,2004,1,1,8,6.0,2,15.8,22.4499,3,0,2
19963,2004,1,1,4,2.8,2,19.7,31.6728,3,0,1
19964,2004,1,0,4,2.8,2,22.7537,34.0611,3,0,1
19965,2004,1,1,5,3.5,2,20.4769,30.2926,3,0,1
19966,2004,1,0,5,3.5,2,21.4472,32.3041,3,0,1
19968,2004,1,0,4,2.8,2,22.6,34.1,3,0,1
19969,2004,1,1,5,3.5,2,20.4,30.2,3,0,1
19970,2004,1,1,6,3.7,2,18.6648,28.2051,3,0,1
19970,2004,1,1,6,3.7,2,18.6648,28.2051,3,0,2
19972,2004,1,1,8,4.7,2,16.6717,25.5725,3,0,1
19972,2004,1,1,8,4.7,2,16.6717,25.5725,3,0,2
19973,2004,1,0,8,4.7,2,16.2475,25.5,3,0,1
19973,2004,1,0,8,4.7,2,16.2475,25.5,3,0,2
19976,2004,1,1,8,4.7,2,15.3907,23.8747,3,0,2
19979,2004,1,0,10,8.30,2,10.4734,18.7,3,0,1
19980,2004,1,1,6,4.2,2,17.4994,24.5499,3,0,1
19981,2004,1,0,6,4.2,2,18.5,26.1,3,0,1
19982,2004,1,1,8,4.6,2,16.6656,24.5467,3,0,1
19983,2004,1,1,8,5.4,2,16.6879,24.493,3,0,1
19983,2004,1,1,8,5.4,2,16.6879,24.493,3,0,2
19984,2004,1,1,8,5.4,2,14.0,21.1,3,0,1
19985,2004,1,1,4,2.3,2,24.2416,33.4997,3,0,1
19985,2004,1,1,4,2.3,2,24.2416,33.4997,3,0,2
19986,2004,1,0,4,2.3,2,26.1535,37.1214,3,0,1
19986,2004,1,0,4,2.3,2,26.1535,37.1214,3,0,2
19987,2004,1,1,6,3.0,2,19.5499,28.6,3,0,1
19988,2004,1,0,6,3.0,2,19.8998,29.1004,3,0,1
19989,2004,1,1,6,4.0,2,18.5,27.7,3,0,1
19991,2004,1,0,6,4.0,2,19.0,29.2,3,0,1
19997,2004,1,1,8,5.3,2,17.4129,24.4969,3,0,2
20001,2004,1,1,5,3.5,2,20.4841,30.3013,3,0,1
20006,2004,3,1,4,2.3,2,24.2416,33.4997,3,0,1
20006,2004,3,1,4,2.3,2,24.2416,33.4997,3,0,2
20008,2004,3,1,6,3.0,2,19.5499,28.6,3,0,1
20012,2004,3,1,4,2.4,2,21.7,30.9,3,0,1
20013,2004,3,0,4,2.4,2,24.9,34.1,3,0,1
20015,2004,3,1,6,3.3,2,18.6,27.1846,3,0,1
20018,2004,3,1,8,5.60,2,15.4739,23.7416,3,0,1
20020,2004,3,0,4,2.4,2,24.6,34.9,3,0,1
20022,2004,3,1,6,3.4,2,18.4003,25.7003,3,0,1
20024,2004,3,1,6,3.4,2,18.2138,25.0204,3,0,1
20026,2004,3,1,8,4.7,2,15.7921,22.6836,3,0,1
20029,2004,1,1,5,3.5,4,19.9,29.3,3,0,1
20032,2004,1,0,4,2.8,4,20.8,30.0,3,0,1
20033,2004,1,1,5,3.5,4,18.7,28.5,3,0,1
20035,2004,1,1,6,4.3,4,16.0958,23.6312,3,0,1
20037,2004,1,1,8,4.8,4,16.6,23.7,3,0,1
20038,2004,1,0,8,4.8,4,15.4,22.6,3,0,1
20039,2004,1,1,8,5.3,4,16.2442,23.2924,3,0,2
20041,2004,1,1,6,4.3,4,16.8,24.8,3,0,1
20042,2004,1,1,6,3.7,4,16.6667,24.359,3,0,2
20043,2004,1,0,6,3.7,4,17.6002,25.641,3,0,1
20043,2004,1,0,6,3.7,4,17.6002,25.641,3,0,2
20044,2004,1,1,8,4.7,4,15.6243,23.6012,3,0,1
20044,2004,1,1,8,4.7,4,15.6243,23.6012,3,0,2
20046,2004,1,1,8,4.7,4,15.0071,21.7949,3,0,2
20047,2004,1,0,8,4.7,4,14.9993,22.2898,3,0,2
20050,2004,1,0,6,4.2,4,16.6,24.2,3,0,1
20051,2004,1,1,8,4.6,4,15.7498,23.5187,3,0,1
20052,2004,1,1,8,5.4,4,13.6895,20.2486,3,0,1
20053,2004,1,1,8,5.4,4,15.8063,23.5,3,0,1
20053,2004,1,1,8,5.4,4,15.8063,23.5,3,0,2
20056,2004,1,1,6,4.0,4,17.0,24.3,3,0,1
20057,2004,1,0,6,4.0,4,16.8,23.8,3,0,1
20060,2004,1,1,5,3.5,4,19.9,29.3,3,0,1
20064,2004,1,1,5,3.5,4,18.7,28.5,3,0,1
20068,2004,1,1,8,4.8,4,16.6,23.7,3,0,1
20070,2004,1,1,8,5.3,4,16.2747,23.3331,3,0,2
20071,2004,1,1,8,6.0,4,14.6,21.9,3,0,2
20074,2004,3,1,6,3.3,4,16.4756,23.6193,3,0,1
20075,2004,3,1,6,3.3,4,18.1409,26.1163,3,0,1
20077,2004,3,0,6,3.3,4,18.7913,25.7398,3,0,1
20078,2004,3,1,8,5.60,4,15.1563,23.413,3,0,1
20078,2004,3,1,8,5.60,4,15.1563,23.413,3,0,2
20079,2004,3,1,4,2.7,4,20.3158,26.8,3,0,1
20080,2004,3,0,4,2.7,4,19.7502,27.1503,3,0,1
20081,2004,3,1,6,3.4,4,17.9,24.4,3,0,1
20082,2004,3,0,6,3.4,4,18.5,25.1,3,0,1
20085,2004,3,1,8,4.7,4,15.6518,22.0362,3,0,1
20121,2004,1,1,6,3.4,1,21.2,33.3333,6,0,1
20123,2004,1,1,6,3.3,1,20.5829,32.8499,6,0,5
20124,2004,1,1,6,3.8,1,19.8499,31.7499,6,0,1
20125,2004,1,1,4,2.4,1,21.8,33.5481,6,0,1
20126,2004,1,1,6,3.3,1,20.8068,33.1253,6,0,5
20127,2004,1,1,6,3.8,1,19.8499,31.7499,6,0,1
20129,2004,1,1,6,3.9,1,18.7,29.4,6,0,1
20129,2004,1,1,6,3.9,1,18.7,29.4,6,0,2
20130,2004,1,1,6,4.2,1,18.1,28.8478,6,0,1
20130,2004,1,1,6,4.2,1,18.1,28.8478,6,0,2
20131,2004,3,1,6,3.5,1,20.1234,32.193,6,0,1
20132,2004,3,1,6,3.5,1,17.4,28.7,6,0,1
20133,2004,3,1,6,3.0,1,19.7891,31.5189,6,0,1
20134,2004,1,1,6,4.2,1,18.1,28.8478,6,0,1
20134,2004,1,1,6,4.2,1,18.1,28.8478,6,0,2
20135,2004,3,1,6,3.5,1,20.7,33.1,6,0,5
20136,2004,3,1,6,3.5,1,19.7,32.1,6,0,5
20137,2004,1,1,6,3.4,1,21.2,33.3333,6,0,1
20138,2004,1,1,6,3.4,1,21.2,33.3333,6,0,1
20139,2004,3,1,6,3.3,1,21.4,34.2,6,0,5
20139,2004,3,1,6,3.3,1,21.4,34.2,6,0,6
20142,2004,1,1,6,3.8,4,18.7499,29.6499,6,0,1
20144,2004,1,1,6,3.4,4,20.0,30.7692,6,0,1
20145,2004,3,1,6,3.3,4,19.9899,31.159,6,0,5
20145,2004,3,1,6,3.3,4,19.9899,31.159,6,0,6
20146,2004,1,1,6,4.2,2,17.3,26.6,5,0,5
20147,2004,1,1,8,5.3,2,17.5,24.6,5,0,1
20148,2004,1,1,6,3.4,1,21.2,33.3333,5,0,1
20150,2004,1,1,6,3.6,2,18.0994,29.6459,5,0,5
20152,2004,1,1,6,4.3,2,17.9,26.8,5,0,1
20154,2004,1,1,8,5.3,2,17.0,25.1,5,0,2
20155,2004,1,1,8,5.3,2,17.0,25.1,5,0,2
20157,2004,1,1,8,5.3,2,16.1,23.0,5,0,2
20159,2004,1,1,6,2.5,2,21.0,28.2,5,0,2
20160,2004,1,1,6,4.2,2,17.3,26.6,5,0,5
20161,2004,1,1,6,4.2,2,16.2,24.4,5,0,2
20163,2004,1,1,6,3.5,1,18.6499,29.526,5,0,1
20164,2004,1,1,4,2.4,1,21.1111,33.3333,5,0,2
20165,2004,1,1,4,2.4,1,23.7,33.3333,5,0,5
20167,2004,1,0,4,2.4,1,24.4444,36.6858,5,0,5
20169,2004,1,1,8,4.7,2,15.4,23.9,5,0,2
20170,2004,1,1,8,5.7,2,15.1,24.1,5,0,2
20172,2004,1,1,6,3.0,1,21.0,32.5,5,0,1
20173,2004,1,1,8,4.6,2,16.7,24.6,5,0,1
20175,2004,1,1,8,4.6,2,16.2753,25.0503,5,0,2
20178,2004,1,1,8,5.3,2,17.0,25.1,5,0,2
20179,2004,1,1,6,4.2,2,17.3,26.6,5,0,5
20183,2004,3,1,4,2.4,1,25.2,36.8,5,0,1
20183,2004,3,1,4,2.4,1,25.2,36.8,5,0,5
20184,2004,3,1,4,2.4,1,24.8,33.7,5,0,1
20184,2004,3,1,4,2.4,1,24.8,33.7,5,0,5
20185,2004,3,0,4,2.4,1,23.5,32.9,5,0,1
20185,2004,3,0,4,2.4,1,23.5,32.9,5,0,5
20186,2004,3,1,4,2.4,1,22.0959,34.6767,5,0,1
20187,2004,3,0,4,2.4,1,22.4,34.3,5,0,1
20188,2004,3,1,6,2.7,1,22.5472,33.2,5,0,1
20190,2004,3,1,6,3.5,2,18.7394,29.9786,5,0,1
20194,2004,3,1,6,4.2,2,17.3,26.6,5,0,5
20195,2004,3,1,6,3.5,2,20.5,29.9,5,0,5
20198,2004,3,1,6,3.5,2,20.5,29.9,5,0,5
20199,2004,1,1,6,4.0,2,18.0,26.9231,5,0,1
20200,2004,1,1,8,4.7,2,17.2067,25.641,5,0,1
20202,2004,1,1,6,3.7,2,18.9,28.2051,5,0,5
20203,2004,1,0,6,3.7,2,17.865,28.2468,5,0,1
20204,2004,3,1,6,3.5,2,17.4,24.5,5,0,1
20206,2004,3,1,6,3.3,1,21.7829,32.8499,5,0,5
20206,2004,3,1,6,3.3,1,21.7829,32.8499,5,0,6
20208,2004,1,1,8,4.6,2,14.7,23.2,5,0,1
20209,2004,1,1,8,5.4,2,14.0993,22.6996,5,0,1
20211,2004,3,1,6,3.0,1,21.0,32.5,5,0,1
20213,2004,3,1,6,3.8,1,19.2397,29.6187,5,0,5
20216,2004,3,1,4,2.4,1,23.8,34.1,5,0,1
20217,2004,3,1,6,3.5,1,22.2,32.4,5,0,5
20218,2004,3,1,6,3.5,2,17.9579,26.6192,5,0,1
20219,2004,3,1,8,5.60,2,14.9634,24.3679,5,0,1
20219,2004,3,1,8,5.60,2,14.9634,24.3679,5,0,2
20222,2004,3,1,6,3.3,2,18.6,27.1846,5,0,1
20225,2004,1,1,6,3.4,1,21.2,33.3333,5,0,1
20226,2004,1,1,4,2.2,1,24.0,35.6,5,0,2
20227,2004,1,0,4,2.2,1,26.3,37.0,5,0,2
20228,2004,1,1,6,3.5,1,22.0,35.3,5,0,5
20228,2004,1,1,6,3.5,1,22.0,35.3,5,0,6
20231,2004,3,1,6,2.7,2,19.6,28.8,5,0,5
20235,2004,3,1,6,4.0,2,20.1,27.3,5,0,1
20236,2004,3,1,8,4.7,2,18.3,25.5,5,0,1
20237,2004,3,1,4,2.4,1,24.5,34.8,5,0,1
20238,2004,3,1,6,3.3,1,21.4,31.5,5,0,5
20238,2004,3,1,6,3.3,1,21.4,31.5,5,0,6
20239,2004,3,1,4,2.4,1,27.1,37.2,5,0,1
20239,2004,3,1,4,2.4,1,27.1,37.2,5,0,2
20240,2004,3,0,4,2.4,1,26.5499,38.3,5,0,1
20240,2004,3,0,4,2.4,1,26.5499,38.3,5,0,2
20241,2004,3,1,8,4.7,2,15.6,22.8,5,0,1
20242,2004,2,1,5,2.5,1,20.4,31.2,5,0,5
20242,2004,2,1,5,2.5,1,20.4,31.2,5,0,6
20243,2004,3,1,6,3.5,4,18.5,29.3,6,0,5
20243,2004,3,1,6,3.5,4,18.5,29.3,6,0,6
20245,2004,2,1,6,2.7,4,18.3,28.2,6,0,1
20248,2004,2,1,6,2.5,4,18.5,30.1,6,0,1
20252,2004,2,1,6,3.0,4,17.5,26.7,6,0,1
20252,2004,2,1,6,3.0,4,17.5,26.7,6,0,2
20253,2004,2,1,8,4.4,4,17.7,28.0,6,0,1
20254,2004,1,1,6,4.2,4,16.9027,26.4981,6,0,5
20255,2004,1,1,8,5.3,4,16.4,23.5,6,0,1
20256,2004,1,1,6,3.4,4,20.0,30.7692,6,0,1
20258,2004,1,1,8,6.0,4,14.6,21.9,6,0,2
20259,2004,1,1,8,6.0,4,14.6,21.9,6,0,2
20261,2004,1,1,6,3.6,4,17.5994,28.6457,6,0,5
20262,2004,1,1,8,4.6,4,16.6462,26.2385,6,0,1
20265,2004,1,1,8,5.3,4,15.6,23.2,6,0,2
20266,2004,1,1,8,5.3,4,15.6,23.2,6,0,2
20270,2004,1,1,8,5.3,4,15.6,23.2,6,0,2
20271,2004,1,1,6,2.5,4,20.8,28.4,6,0,2
20273,2004,1,1,6,2.5,4,20.8,28.4,6,0,2
20274,2004,1,1,6,4.2,4,16.9027,26.4981,6,0,5
20275,2004,1,1,6,4.2,4,16.9027,25.641,6,0,2
20277,2004,1,1,6,3.5,4,18.3995,28.0996,6,0,1
20278,2004,1,1,8,4.7,4,15.2,22.9,6,0,2
20279,2004,1,1,8,5.7,4,14.5361,22.4657,6,0,2
20280,2004,1,1,6,3.0,4,20.0526,30.0809,6,0,1
20281,2004,1,1,8,4.6,4,15.2,23.2,6,0,1
20282,2004,1,1,8,5.4,4,14.7,21.8,6,0,1
20283,2004,1,1,8,4.6,4,16.1258,24.7773,6,0,2
20284,2004,1,1,6,4.2,4,16.9027,26.4981,6,0,5
20285,2004,1,1,6,4.2,4,16.349,25.4796,6,0,2
20286,2004,1,1,8,5.3,4,16.1405,23.154,6,0,1
20287,2004,1,0,6,4.3,4,16.6,25.4,6,0,1
20288,2004,1,1,8,4.8,4,16.2,24.0,6,0,1
20289,2004,1,1,8,5.3,4,15.6,23.2,6,0,2
20290,2004,1,1,8,5.3,4,15.6,23.2,6,0,2
20291,2004,1,1,8,6.0,4,14.6,21.9,6,0,2
20292,2004,1,1,8,5.3,4,15.6,23.2,6,0,2
20294,2004,1,1,8,6.0,4,14.6,21.9,6,0,2
20295,2004,3,1,4,2.4,4,24.0,33.6,6,0,1
20295,2004,3,1,4,2.4,4,24.0,33.6,6,0,5
20296,2004,3,0,4,2.4,4,23.6,32.2,6,0,1
20296,2004,3,0,4,2.4,4,23.6,32.2,6,0,5
20297,2004,3,1,4,2.4,4,23.5,31.4,6,0,1
20297,2004,3,1,4,2.4,4,23.5,31.4,6,0,5
20298,2004,3,0,4,2.4,4,23.2488,30.345,6,0,1
20298,2004,3,0,4,2.4,4,23.2488,30.345,6,0,5
20299,2004,3,1,6,3.5,4,18.8703,28.4966,6,0,1
20302,2004,3,1,6,3.5,4,18.2783,27.6553,6,0,1
20303,2004,3,1,8,4.5,4,16.4,24.6,6,0,1
20304,2004,3,1,8,5.60,4,14.4,22.9,6,0,1
20304,2004,3,1,8,5.60,4,14.4,22.9,6,0,2
20308,2004,3,1,6,3.5,4,18.9979,27.0996,6,0,5
20311,2004,3,1,6,3.5,4,18.9979,27.0996,6,0,5
20312,2004,1,1,6,4.0,4,17.8,26.9231,6,0,1
20313,2004,1,1,8,4.7,4,16.6667,25.641,6,0,1
20314,2004,1,0,4,2.4,4,21.8959,30.8987,6,0,1
20315,2004,1,1,6,3.7,4,18.3673,26.9231,6,0,5
20316,2004,1,0,6,3.7,4,17.347,27.7898,6,0,1
20318,2004,1,0,4,2.4,4,19.8,26.4,6,0,1
20319,2004,1,1,6,4.0,4,17.5977,25.641,6,0,1
20320,2004,1,0,6,4.0,4,17.9,24.359,6,0,1
20321,2004,3,1,6,3.5,4,17.0,25.0,6,0,1
20323,2004,2,1,6,2.5,4,19.5145,26.2985,6,0,2
20324,2004,2,1,8,4.6,4,13.3498,19.9499,6,0,1
20325,2004,2,1,8,4.4,4,12.9409,20.6691,6,0,1
20326,2004,3,1,8,4.7,4,16.6922,23.7249,6,0,1
20328,2004,3,1,6,3.3,4,20.5138,30.8635,6,0,5
20328,2004,3,1,6,3.3,4,20.5138,30.8635,6,0,6
20332,2004,3,1,6,3.0,4,20.0526,30.0809,6,0,1
20336,2004,2,1,8,5.0,4,15.9,22.1,6,0,1
20337,2004,1,1,8,4.6,4,16.1258,24.7773,6,0,2
20338,2004,3,1,6,3.8,4,18.8397,27.6968,6,0,5
20342,2004,3,1,6,3.5,4,22.2,31.3,6,0,5
20343,2004,3,1,6,3.5,4,16.8794,24.6191,6,0,1
20344,2004,3,1,8,5.60,4,14.5387,23.096,6,0,1
20344,2004,3,1,8,5.60,4,14.5387,23.096,6,0,2
20346,2004,3,1,6,3.3,4,17.9312,26.1262,6,0,1
20347,2004,3,0,6,3.3,4,18.7065,25.6926,6,0,1
20349,2004,1,1,6,3.4,4,20.0,30.7692,6,0,1
20350,2004,2,1,6,3.2,4,16.8,24.6,6,0,2
20354,2004,1,1,6,3.5,4,20.7,32.6,6,0,5
20354,2004,1,1,6,3.5,4,20.7,32.6,6,0,6
20355,2004,3,1,4,2.5,4,23.7,35.4,6,0,5
20359,2004,3,1,4,2.5,4,20.9,29.7,6,0,1
20360,2004,3,1,4,2.5,4,23.9801,35.0201,6,0,2
20361,2004,3,0,4,2.5,4,20.1,29.9,6,0,1
20362,2004,3,0,4,2.5,4,23.7061,35.5227,6,0,2
20365,2004,3,1,6,2.7,4,19.2,28.3,6,0,5
20369,2004,3,1,6,4.0,4,19.1995,26.4,6,0,1
20370,2004,3,1,8,4.7,4,16.9,24.1,6,0,1
20372,2004,3,1,6,3.3,4,20.5,30.6,6,0,5
20372,2004,3,1,6,3.3,4,20.5,30.6,6,0,6
20373,2004,3,1,8,4.7,4,14.5054,21.3672,6,0,1
20374,2004,3,1,4,2.4,4,24.9,34.0,6,0,1
20374,2004,3,1,4,2.4,4,24.9,34.0,6,0,2
20375,2004,3,0,4,2.4,4,24.1,34.6,6,0,1
20375,2004,3,0,4,2.4,4,24.1,34.6,6,0,2
20377,2004,2,1,6,3.2,4,16.6,25.7,6,0,5
20378,2004,2,1,8,4.2,4,15.1,23.4473,6,0,1
20379,2004,2,1,10,5.0,4,19.0,30.1,6,0,1
20380,2004,2,1,5,2.5,4,20.7,31.3,6,0,5
20380,2004,2,1,5,2.5,4,20.7,31.3,6,0,6
20381,2004,2,1,5,2.5,4,19.6573,30.2905,6,0,5
20381,2004,2,1,5,2.5,4,19.6573,30.2905,6,0,6
20382,2004,2,1,6,2.9,4,16.8,26.0,6,0,1
20388,2004,1,1,8,5.3,2,16.3399,24.4196,3,0,1
20391,2004,1,1,8,5.3,2,15.4,23.1,5,0,1
20392,2004,1,1,8,5.3,2,15.9,23.9,5,0,1
20396,2004,1,1,8,5.3,4,15.4,23.5,6,0,1
20397,2004,1,1,8,5.3,4,15.4,23.5,6,0,1
20399,2004,1,1,8,5.3,4,15.4,23.5,6,0,1
20405,2004,1,1,4,2.2,1,27.1455,41.4,0,0,1
20405,2004,1,1,4,2.2,1,27.1455,41.4,0,0,2
20406,2004,3,1,4,1.7,1,33.2,43.9,0,0,2
20406,2004,3,1,4,1.7,1,33.2,43.9,0,0,8
20406,2004,3,1,4,1.7,1,33.2,43.9,0,0,9
20407,2004,1,1,8,6.0,2,11.1,15.5,3,0,1
20408,2004,1,1,6,2.7,1,23.5983,35.9931,0,0,2
20409,2004,1,1,6,2.7,1,23.4,35.2989,0,0,2
20410,2004,1,1,6,2.7,1,23.4,35.3,2,0,2
20411,2004,1,1,6,2.7,1,23.4,35.2989,2,0,2
20414,2004,1,1,6,4.0,2,17.5646,27.211,3,0,1
20415,2004,1,1,6,4.0,4,17.0987,25.5955,3,0,1
20416,2004,1,1,6,4.0,4,17.0987,25.5955,6,0,1
20417,2004,1,1,6,4.0,2,17.5646,27.211,5,0,1
20434,2004,1,1,6,4.0,4,16.4765,24.7288,6,0,1
20443,2004,2,1,4,2.0,1,29.9,48.4,2,0,1
20445,2004,2,1,4,2.0,1,29.9,48.4,3,0,1
20446,2004,1,1,6,4.0,2,17.3682,26.8199,5,0,1
20449,2004,1,1,6,4.0,4,16.9,25.7,6,0,1
20450,2004,1,1,6,4.0,4,16.7,25.5,6,0,1
20457,2005,2,1,6,2.5,2,22.9,35.9,0,0,1
20458,2005,2,0,6,3.0,2,22.9,37.5,0,0,1
20458,2005,2,0,6,3.0,2,22.9,37.5,0,0,2
20461,2005,1,1,8,4.6,2,18.4,31.7,0,0,1
20462,2005,1,1,8,6.0,2,20.4,33.3333,0,0,2
20463,2005,1,0,8,6.0,2,19.8,36.4,0,0,2
20464,2005,1,1,6,3.2,2,23.4,35.4,0,0,2
20465,2005,1,1,6,3.2,2,19.1,30.9,0,0,1
20478,2005,3,1,3,1.0,1,62.8,71.4,0,0,5
20478,2005,3,1,3,1.0,1,62.8,71.4,0,0,8
20479,2005,3,0,3,1.0,1,67.7,84.4,0,0,1
20479,2005,3,0,3,1.0,1,67.7,84.4,0,0,2
20480,2005,3,0,4,2.2,2,21.7,32.5,0,0,1
20485,2005,2,0,4,1.8,2,25.8,34.9,0,0,1
20489,2005,3,0,4,1.8,2,25.8,36.4,0,0,1
20491,2005,3,0,4,1.8,2,22.7,33.0,0,0,1
20497,2005,2,1,6,3.5,2,21.2,32.6,0,0,2
20500,2005,3,0,6,3.5,2,21.9307,33.6614,0,0,5
20502,2005,3,1,6,3.5,2,21.1,32.7,0,0,5
20503,2005,3,0,6,3.5,2,21.7,33.1666,0,0,5
20514,2005,2,0,4,1.8,4,22.1726,36.5686,0,0,1
20518,2005,2,0,6,3.0,2,21.6,36.5,0,0,5
20518,2005,2,0,6,3.0,2,21.6,36.5,0,0,6
20526,2005,2,1,4,1.6,1,28.9,44.2,0,0,1
20527,2005,2,0,4,1.6,1,31.1,46.7,0,0,1
20528,2005,2,1,4,1.6,1,28.8,41.9,0,0,1
20529,2005,2,0,4,1.6,1,30.4,45.2,0,0,1
